0.0,0.0,0.025,0.05,0.07500000000000001,0.1,0.125,0.15000000000000002,0.17500000000000002,0.2,0.225,0.25,0.275,0.30000000000000004,0.325,0.35000000000000003,0.375,0.4,0.42500000000000004,0.45,0.47500000000000003,0.5,0.525,0.55,0.5750000000000001,0.6000000000000001,0.625,0.65,0.675,0.7000000000000001,0.7250000000000001,0.75,0.775,0.8,0.8250000000000001,0.8500000000000001,0.875,0.9,0.925,0.9500000000000001,0.9750000000000001
5.0,7334.0,7334.0,7334.0,7334.0,7301.0,6432.0,5762.0,5204.0,4758.0,4421.0,4123.0,3879.0,3717.0,3550.0,3378.0,3243.0,3095.0,2961.0,2855.0,2741.0,2631.0,2546.0,2412.0,2330.0,2222.0,2138.0,2081.0,2013.0,1981.0,1967.0,1963.0,1977.0,1967.0,1966.0,1969.0,1988.0,2037.0,2121.0,2252.0,2520.0
30.0,7334.0,7334.0,7334.0,7334.0,7301.0,6432.0,5762.0,5204.0,4758.0,4421.0,4123.0,3879.0,3717.0,3550.0,3378.0,3243.0,3095.0,2961.0,2855.0,2741.0,2631.0,2546.0,2412.0,2330.0,2222.0,2138.0,2081.0,2013.0,1981.0,1967.0,1963.0,1977.0,1967.0,1966.0,1969.0,1988.0,2037.0,2121.0,2252.0,2520.0
55.0,7334.0,7334.0,7334.0,7334.0,7301.0,6432.0,5762.0,5204.0,4758.0,4421.0,4123.0,3879.0,3717.0,3550.0,3378.0,3243.0,3095.0,2961.0,2855.0,2741.0,2631.0,2546.0,2412.0,2330.0,2222.0,2138.0,2081.0,2013.0,1981.0,1967.0,1963.0,1977.0,1967.0,1966.0,1969.0,1988.0,2037.0,2121.0,2252.0,2520.0
80.0,7334.0,7334.0,7334.0,7334.0,7301.0,6432.0,5762.0,5204.0,4758.0,4421.0,4123.0,3879.0,3717.0,3550.0,3378.0,3243.0,3095.0,2961.0,2855.0,2741.0,2631.0,2546.0,2412.0,2330.0,2222.0,2138.0,2081.0,2013.0,1981.0,1967.0,1963.0,1977.0,1967.0,1966.0,1969.0,1988.0,2037.0,2121.0,2252.0,2520.0
105.0,7334.0,7334.0,7334.0,7334.0,7301.0,6432.0,5762.0,5204.0,4758.0,4421.0,4123.0,3879.0,3717.0,3550.0,3378.0,3243.0,3095.0,2961.0,2855.0,2741.0,2631.0,2546.0,2412.0,2330.0,2222.0,2138.0,2081.0,2013.0,1981.0,1967.0,1963.0,1977.0,1967.0,1966.0,1969.0,1988.0,2037.0,2121.0,2252.0,2520.0
130.0,7334.0,7334.0,7334.0,7334.0,7301.0,6432.0,5762.0,5204.0,4758.0,4421.0,4123.0,3879.0,3717.0,3550.0,3378.0,3243.0,3095.0,2961.0,2855.0,2741.0,2631.0,2546.0,2412.0,2330.0,2222.0,2138.0,2081.0,2013.0,1981.0,1967.0,1963.0,1977.0,1967.0,1966.0,1969.0,1988.0,2037.0,2121.0,2252.0,2520.0
155.0,7334.0,7334.0,7334.0,7334.0,7301.0,6432.0,5762.0,5204.0,4758.0,4421.0,4123.0,3879.0,3717.0,3550.0,3378.0,3243.0,3095.0,2961.0,2855.0,2741.0,2631.0,2546.0,2412.0,2330.0,2222.0,2138.0,2081.0,2013.0,1981.0,1967.0,1963.0,1977.0,1967.0,1966.0,1969.0,1988.0,2037.0,2121.0,2252.0,2520.0
180.0,7334.0,7334.0,7334.0,7334.0,7301.0,6432.0,5762.0,5204.0,4758.0,4421.0,4123.0,3879.0,3717.0,3550.0,3378.0,3243.0,3095.0,2961.0,2855.0,2741.0,2631.0,2546.0,2412.0,2330.0,2222.0,2138.0,2081.0,2013.0,1981.0,1967.0,1963.0,1977.0,1967.0,1966.0,1969.0,1988.0,2037.0,2121.0,2252.0,2520.0
205.0,7334.0,7334.0,7334.0,7334.0,7301.0,6432.0,5762.0,5204.0,4758.0,4421.0,4123.0,3879.0,3717.0,3550.0,3378.0,3243.0,3095.0,2961.0,2855.0,2741.0,2631.0,2546.0,2412.0,2330.0,2222.0,2138.0,2081.0,2013.0,1981.0,1967.0,1963.0,1977.0,1967.0,1966.0,1969.0,1988.0,2037.0,2121.0,2252.0,2520.0
