"Radius\Confidence	",0,0.025,0.05,0.075,0.1,0.125,0.15,0.175,0.2,0.225,0.25,0.275,0.3,0.325,0.35,0.375,0.4,0.425,0.45,0.475,0.5,0.525,0.55,0.575,0.6,0.625,0.65,0.675,0.7,0.725,0.75,0.775,0.8,0.825,0.85,0.875,0.9,0.925,0.95,0.975
5,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
30,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
55,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
80,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
105,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
130,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
155,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
180,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
205,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
230,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
255,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
280,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
305,50165,50165,50165,50165,49756,41642,35974,31855,28755,26226,24302,22748,21428,20382,19479,18792,18171,17643,17160,16754,16463,16191,15925,15724,15540,15422,15277,15140,15063,15016,15011,14974,14961,15016,15129,15338,15595,15974,16652,17975
