0.0,0.0,0.025,0.05,0.07500000000000001,0.1,0.125,0.15000000000000002,0.17500000000000002,0.2,0.225,0.25,0.275,0.30000000000000004,0.325,0.35000000000000003,0.375,0.4,0.42500000000000004,0.45,0.47500000000000003,0.5,0.525,0.55,0.5750000000000001,0.6000000000000001,0.625,0.65,0.675,0.7000000000000001,0.7250000000000001,0.75,0.775,0.8,0.8250000000000001,0.8500000000000001,0.875,0.9,0.925,0.9500000000000001,0.9750000000000001
5.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
30.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
55.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
80.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
105.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
130.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
155.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
180.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
205.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
230.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
255.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
280.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
305.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
330.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
355.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
380.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
405.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
430.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
455.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
480.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
505.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
530.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
555.0,12766.0,12766.0,12766.0,12766.0,12663.0,10758.0,9450.0,8327.0,7318.0,6548.0,5873.0,5315.0,4823.0,4447.0,4115.0,3845.0,3612.0,3398.0,3227.0,3051.0,2933.0,2787.0,2669.0,2602.0,2552.0,2512.0,2491.0,2497.0,2498.0,2540.0,2585.0,2627.0,2677.0,2737.0,2797.0,2909.0,3020.0,3262.0,3520.0,3894.0
